image_name,Label_Sentiment
kiwi (299).jpg,negative
MAMN (1520).jpg,neutral
apple (228).jpg,positive
osage (106).jpg,negative
avocados (477).jpg,negative
osage (413).jpg,negative
grape (182).jpg,negative
KAM(1282).jpg,positive
KAM(1157).jpg,positive
KAM(1263).jpg,positive
avocados (375).jpg,negative
MAMN (940).jpg,neutral
MAMN (48).png,neutral
MAMN (683).jpg,neutral
KAM (358).jpg,positive
MAMN (1543).jpg,neutral
MAMN (1264).jpg,neutral
MAMN (973).jpg,neutral
MAMN (937).jpg,neutral
MAMN (1807).jpg,neutral
MAMN (1867).jpg,neutral
osage (399).jpg,negative
apple (115).jpg,positive
avocados (809).jpg,negative
MAMN (1487).jpg,neutral
MAMN (960).jpg,neutral
MAMN (925).jpg,neutral
yellow (228).jpg,negative
KAM(536).jpg,positive
MAMN (1915).jpg,neutral
yellow (352).jpg,negative
kiwi (161).jpg,negative
KAM(653).jpg,positive
dirty (107).jpg,neutral
yellow (494).jpg,negative
KAM (247).jpg,positive
osage (192).jpg,negative
MAMN (1448).jpg,neutral
MAMN (927).jpg,neutral
MAMN (821).jpg,neutral
avocados (374).jpg,negative
meme77.jpg,negative
KAM(1283).jpg,negative
KAM(1207).jpg,negative
MAMN (726).jpg,neutral
MAMN (572).jpg,neutral
osage (124).jpg,negative
KAM(104).jpg,positive
MAMN (1835).jpg,neutral
kiwi (159).jpg,negative
KAM(558).jpg,positive
MAMN (1771).jpg,neutral
MAMN (1407).jpg,neutral
MAMN (612).jpg,neutral
KAM(1055).jpg,positive
yellow (421).jpg,positive
MAMN (2065).jpg,neutral
KAM(641).jpg,negative
osage (335).jpg,negative
KAM(1249).jpg,positive
KAM(305).jpg,positive
KAM(174).png,negative
MAMN (1084).jpg,neutral
MAMN (2025).jpg,neutral
apple (114).jpg,negative
KAM (10).png,positive
KAM(690).jpg,negative
KAM(210).png,positive
MAMN (949).jpg,neutral
peach (137).jpg,negative
KAM (35).jpg,negative
MAMN (1643).jpg,neutral
KAM(699).jpg,positive
MAMN (1868).jpg,neutral
meme92.jpg,negative
KAM(814).jpg,positive
peach (114).jpg,positive
KAM(818).jpg,positive
KAM(89).png,negative
KAM(168).png,negative
KAM(43).jpg,negative
KAM(240).jpg,positive
papaya (124).jpg,negative
KAM(31).png,positive
papaya (91).jpg,negative
avocados (445).jpg,negative
KAM(401).jpg,positive
avocados (564).jpg,negative
avocados (505).jpg,negative
KAM (39).jpg,positive
MAMN (1314).jpg,neutral
cherry (50).jpg,neutral
grape (171).jpg,negative
MAMN (1231).jpg,neutral
KAM(933).jpg,positive
KAM(238).png,positive
apple (59).jpg,negative
KAM(11).png,positive
peach (123).jpg,negative
MAMN (1551).jpg,neutral
KAM(229).png,positive
MAMN (1778).jpg,neutral
KAM(732).jpg,positive
peach (149).jpg,positive
kiwi (173).jpg,negative
peach (68).jpg,negative
KAM (71).jpg,negative
MAMN (618).jpg,neutral
kiwi (257).jpg,negative
MAMN (2054).jpg,neutral
KAM(62).png,positive
avocados (492).jpg,negative
KAM(1075).jpg,positive
MAMN (859).jpg,neutral
KAM (88).jpg,positive
MAMN (664).jpg,neutral
yellow (438).jpg,negative
osage (137).jpg,negative
avocados (688).jpg,neutral
grape (75).jpg,negative
MAMN (1924).jpg,neutral
KAM(243).jpg,positive
KAM(1138).jpg,positive
MAMN (663).jpg,neutral
yellow (202).jpg,negative
MAMN (1079).jpg,neutral
peach (195).jpg,negative
KAM(277).jpg,positive
KAM (272).jpg,positive
dirty (108).jpg,negative
avocados (670).jpg,negative
avocados (432).jpg,negative
KAM (28).png,neutral
avocados (90).jpg,positive
KAM (241).jpg,positive
KAM(535).jpg,positive
KAM (33).jpg,positive
KAM (369).jpg,positive
cherry (38).jpg,positive
KAM (269).jpg,positive
KAM (24).png,positive
KAM(198).png,negative
MAMN (570).jpg,neutral
KAM (377).jpg,positive
KAM(866).jpg,positive
MAMN (1894).jpg,neutral
KAM (426).jpg,positive
grape (321).jpg,positive
KAM(523).jpg,positive
MAMN (1269).jpg,neutral
osage (252).jpg,negative
KAM(288).jpg,positive
KAM (84).jpg,positive
MAMN (694).jpg,neutral
KAM (724).jpg,positive
osage (284).jpg,negative
KAM(54).png,positive
KAM (185).png,positive
KAM (219).png,positive
MAMN (1833).jpg,neutral
MAMN (424).jpg,neutral
MAMN (1397).jpg,neutral
avocados (317).jpg,negative
MAMN (2086).jpg,neutral
MAMN (829).jpg,neutral
avocados (98).jpg,negative
MAMN (687).jpg,neutral
KAM(266).jpg,positive
MAMN (771).jpg,neutral
KAM(780).jpg,positive
KAM (794).jpg,positive
KAM(479).jpg,positive
MAMN (1503).jpg,neutral
MAMN (2099).jpg,neutral
MAMN (1863).jpg,neutral
MAMN (1071).jpg,neutral
yellow (416).jpg,negative
avocados (256).jpg,negative
KAM(696).jpg,positive
grape (308).jpg,negative
osage (98).jpg,negative
MAMN (1664).jpg,neutral
MAMN (1706).jpg,neutral
KAM(499).jpg,positive
kiwi (242).jpg,negative
peach (3).jpg,negative
KAM (359).jpg,positive
papaya (117).jpg,negative
MAMN (1296).jpg,neutral
yellow (58).jpg,negative
KAM(178).png,negative
grape (79).jpg,neutral
avocados (366).jpg,negative
MAMN (1005).jpg,neutral
meme74.jpg,negative
avocados (605).jpg,positive
papaya (62).jpg,negative
grape (330).jpg,neutral
KAM(612).jpg,negative
avocados (805).jpg,negative
papaya (31).jpg,positive
KAM(1218).jpg,positive
grape (324).jpg,negative
grape (241).jpg,negative
avocados (585).jpg,negative
meme114.jpeg,negative
KAM(85).jpg,positive
papaya (84).jpg,negative
MAMN (1234).jpg,neutral
MAMN (766).jpg,neutral
dirty (26).jpg,negative
kiwi (86).jpg,negative
grape (9).jpg,neutral
KAM(483).jpg,negative
KAM(74).jpg,positive
grape (180).jpg,positive
grape (272).jpg,negative
MAMN (1523).jpg,neutral
KAM (23).png,neutral
KAM(527).jpg,negative
KAM(456).jpg,positive
apple (42).jpg,negative
KAM(389).jpg,positive
papaya (103).jpg,neutral
apple (156).jpg,negative
KAM (481).jpg,positive
KAM (463).jpg,positive
MAMN (392).jpg,neutral
peach (79).jpg,negative
KAM(50).jpg,positive
MAMN (1688).jpg,neutral
apple (210).jpg,positive
KAM(990).jpg,positive
MAMN (1430).jpg,neutral
papaya (149).jpg,negative
KAM(841).jpg,positive
KAM(532).jpg,positive
MAMN (1578).jpg,neutral
osage (243).jpg,negative
MAMN (980).jpg,neutral
peach (198).jpg,negative
KAM(943).jpg,positive
KAM(160).jpg,positive
MAMN (1335).jpg,neutral
avocados (236).jpg,positive
KAM(875).jpg,positive
MAMN (861).jpg,neutral
osage (80).jpg,positive
MAMN (1012).jpg,neutral
avocados (400).jpg,negative
MAMN (18).png,neutral
MAMN (1275).jpg,neutral
KAM (721).jpg,positive
KAM (258).jpg,positive
peach (152).jpg,neutral
avocados (391).jpg,negative
KAM(7).png,negative
MAMN (1580).jpg,neutral
yellow (216).jpg,negative
KAM(512).jpg,positive
KAM(746).jpg,negative
yellow (114).jpg,negative
KAM(1253).jpg,positive
avocados (159).jpg,negative
KAM(146).png,positive
meme118.jpeg,negative
MAMN (300).jpg,neutral
grape (189).jpg,negative
avocados (209).jpg,neutral
KAM(602).jpg,positive
avocados (749).jpg,negative
osage (350).jpg,negative
grape (110).jpg,positive
KAM(1180).jpg,positive
MAMN (1758).jpg,neutral
MAMN (1817).jpg,neutral
MAMN (684).jpg,neutral
KAM(402).jpg,positive
KAM(5).jpg,negative
MAMN (1416).jpg,neutral
KAM (251).jpg,positive
KAM(749).jpg,positive
MAMN (1733).jpg,neutral
MAMN (334).jpg,neutral
MAMN (1987).jpg,neutral
MAMN (2059).jpg,neutral
KAM(610).jpg,negative
yellow (181).jpg,negative
KAM (163).jpg,negative
KAM (36).jpg,positive
MAMN (1411).jpg,neutral
avocados (57).jpg,negative
avocados (217).jpg,negative
avocados (264).jpg,negative
yellow (30).jpg,negative
peach (60).jpg,positive
peach (186).jpg,positive
MAMN (2095).jpg,neutral
avocados (514).jpg,negative
avocados (265).jpg,negative
yellow (385).jpg,negative
KAM(515).jpg,positive
MAMN (1449).jpg,neutral
KAM (107).png,positive
MAMN (1689).jpg,neutral
grape (153).jpg,neutral
violance (1).jpg,negative
MAMN (2104).jpg,neutral
KAM(234).jpg,positive
KAM (203).png,negative
MAMN (936).jpg,neutral
papaya (119).jpg,positive
MAMN (1034).jpg,neutral
osage (354).jpg,negative
dirty (118).jpg,negative
KAM(331).jpg,positive
KAM(1306).jpg,positive
KAM(649).jpg,positive
MAMN (1090).jpg,neutral
osage (251).jpg,negative
KAM(1199).jpg,positive
KAM(1270).jpg,negative
MAMN (1559).jpg,neutral
avocados (78).jpg,negative
MAMN (1649).jpg,neutral
MAMN (1959).jpg,neutral
KAM(1271).jpg,positive
kiwi (240).jpg,neutral
MAMN (1208).jpg,neutral
osage (209).jpg,negative
dirty (106).jpg,negative
yellow (179).jpg,negative
MAMN (1370).jpg,neutral
grape (146).jpg,negative
MAMN (310).jpg,neutral
MAMN (1574).jpg,neutral
avocados (341).jpg,negative
KAM(1309).jpg,positive
osage (19).jpg,neutral
KAM(1240).jpg,positive
KAM (2).jpg,positive
KAM(7).jpg,negative
MAMN (1193).jpg,neutral
avocados (574).jpg,negative
MAMN (1554).jpg,neutral
KAM(1119).jpg,positive
KAM (512).jpg,positive
meme9.png,negative
apple (15).jpg,positive
MAMN (406).jpg,neutral
MAMN (1606).jpg,neutral
MAMN (569).jpg,neutral
MAMN (632).jpg,neutral
osage (256).jpg,negative
KAM (212).jpg,positive
MAMN (1538).jpg,neutral
yellow (484).jpg,negative
KAM(13).png,positive
KAM(966).jpg,negative
MAMN (37).png,neutral
KAM(687).jpg,positive
osage (120).jpg,negative
yellow (221).jpg,negative
KAM(1134).jpg,positive
KAM (113).jpg,positive
KAM (42).png,positive
kiwi (111).jpg,negative
MAMN (1446).jpg,neutral
peach (200).jpg,negative
MAMN (607).jpg,neutral
MAMN (720).jpg,neutral
avocados (215).jpg,negative
KAM(472).jpg,positive
MAMN (911).jpg,neutral
MAMN (1103).jpg,neutral
grape (126).jpg,positive
yellow (231).jpg,negative
KAM (46).png,positive
avocados (575).jpg,neutral
MAMN (579).jpg,neutral
MAMN (1895).jpg,neutral
avocados (24).jpg,negative
MAMN (1517).jpg,neutral
MAMN (752).jpg,neutral
peach (174).jpg,negative
apple (92).jpg,positive
MAMN (1666).jpg,neutral
KAM(333).jpg,positive
peach (1).jpg,negative
KAM(228).png,positive
KAM (609).jpg,positive
kiwi (213).jpg,negative
MAMN (1315).jpg,neutral
MAMN (1639).jpg,neutral
kiwi (15).jpg,negative
osage (267).jpg,negative
MAMN (1903).jpg,neutral
papaya (19).jpg,positive
yellow (57).jpg,negative
KAMM(158).png,negative
papaya (27).jpg,negative
KAM (78).jpg,positive
MAMN (1658).jpg,neutral
avocados (69).jpg,negative
kiwi (8).jpg,negative
MAMN (426).jpg,neutral
KAM (118).png,positive
osage (339).jpg,positive
MAMN (725).jpg,neutral
grape (6).jpg,positive
MAMN (1442).jpg,neutral
grape (310).jpg,negative
peach (157).jpg,negative
kiwi (4).jpg,negative
osage (18).jpg,negative
KAM (232).jpg,positive
KAM(1234).jpg,positive
osage (56).jpg,positive
MAMN (1184).jpg,neutral
avocados (547).jpg,negative
MAMN (1277).jpg,neutral
avocados (48).jpg,negative
avocados (712).jpg,negative
KAM(85).png,positive
MAMN (1665).jpg,neutral
KAM(314).jpg,negative
KAM (205).jpg,positive
avocados (335).jpg,negative
MAMN (1056).jpg,neutral
KAM (44).jpg,positive
violance (39).jpg,negative
MAMN (2018).jpg,neutral
KAM(255).jpg,positive
KAM(170).png,negative
yellow (23).jpg,negative
MAMN (818).jpg,neutral
MAMN (2026).jpg,neutral
papaya (99).jpg,positive
peach (182).jpg,negative
MAMN (378).jpg,neutral
KAM (440).jpg,positive
avocados (758).jpg,negative
avocados (562).jpg,negative
MAMN (692).jpg,neutral
MAMN (7).png,neutral
MAMN (1577).jpg,neutral
avocados (761).jpg,negative
MAMN (1794).jpg,neutral
yellow (217).jpg,neutral
MAMN (561).jpg,neutral
kiwi (93).jpg,negative
apple (178).jpg,negative
MAMN (751).jpg,neutral
apple (131).jpg,positive
peach (14).jpg,positive
KAMM(166).png,negative
KAM(435).jpg,negative
avocados (680).jpg,negative
KAM(1364).jpg,positive
KAM(1219).jpg,negative
kiwi (39).jpg,positive
KAM(388).jpg,positive
MAMN (1014).jpg,neutral
kiwi (26).jpg,negative
MAMN (857).jpg,neutral
MAMN (1365).jpg,neutral
KAM (189).png,negative
grape (208).jpg,neutral
yellow (329).jpg,negative
MAMN (545).jpg,neutral
MAMN (354).jpg,neutral
MAMN (1681).jpg,neutral
grape (118).jpg,neutral
avocados (576).jpg,positive
yellow (28).jpg,negative
avocados (635).jpg,negative
KAM (411).jpg,positive
grape (236).jpg,positive
MAMN (2040).jpg,neutral
MAMN (1871).jpg,neutral
yellow (13).jpg,negative
avocados (546).jpg,negative
osage (226).jpg,negative
yellow (500).jpg,negative
KAM(216).jpg,negative
KAM(264).jpg,positive
papaya (129).jpg,negative
KAM(439).jpg,positive
grape (227).jpg,negative
kiwi (147).jpg,negative
KAM(280).jpg,negative
KAM(1104).jpg,positive
grape (277).jpg,neutral
avocados (232).jpg,positive
grape (283).jpg,negative
dirty (55).jpg,negative
avocados (697).jpg,negative
MAMN (967).jpg,neutral
MAMN (1534).jpg,neutral
MAMN (1626).jpg,neutral
osage (34).jpg,negative
MAMN (1033).jpg,neutral
MAMN (1131).jpg,neutral
grape (89).jpg,positive
KAM(129).png,negative
MAMN (447).jpg,neutral
grape (317).jpg,negative
KAM(557).jpg,positive
KAM (547).jpg,positive
KAM(1189).jpg,positive
yellow (71).jpg,negative
papaya (98).jpg,positive
KAM(632).jpg,positive
KAM(805).jpg,positive
KAM (267).jpg,positive
grape (245).jpg,positive
KAM(148).jpg,positive
kiwi (13).jpg,positive
MAMN (1521).jpg,neutral
KAM(484).jpg,positive
yellow (341).jpg,negative
KAM (577).jpg,positive
KAM(1031)(1).jpg,negative
osage (344).jpg,negative
KAM (680).jpg,positive
KAM(166).jpg,positive
yellow (276).jpg,negative
KAM(539).jpg,negative
KAM (588).jpg,negative
KAM(118).jpg,negative
kiwi (122).jpg,negative
yellow (133).jpg,negative
KAM(221).png,positive
peach (57).jpg,negative
apple (116).jpg,neutral
KAM(368).jpg,positive
yellow (14).jpg,negative
KAM(76).png,positive
KAM(205).jpg,positive
KAM(1091).jpg,positive
avocados (762).jpg,negative
KAM(1155).jpg,positive
KAM(1255).jpg,positive
KAM (371).jpg,positive
MAMN (2097).jpg,neutral
grape (70).jpg,positive
kiwi (324).jpg,negative
MAMN (641).jpg,neutral
KAM (219).jpg,negative
KAM(231).jpg,positive
cherry (22).jpg,neutral
KAM(812).jpg,positive
KAM(453).jpg,negative
apple (226).jpg,positive
MAMN (2124).jpg,neutral
grape (102).jpg,negative
meme90.jpg,negative
dirty (87).jpg,negative
yellow (499).jpg,negative
MAMN (946).jpg,neutral
dirty (51).jpg,negative
avocados (545).jpg,negative
avocados (752).jpg,negative
avocados (711).jpg,negative
KAM(190).jpg,positive
KAM (203).jpg,positive
MAMN (1404).jpg,neutral
avocados (85).jpg,negative
avocados (673).jpg,negative
peach (178).jpg,negative
MAMN (2046).jpg,neutral
KAM (760).jpg,negative
MAMN (351).jpg,neutral
KAM (21).jpg,positive
avocados (210).jpg,negative
yellow (377).jpg,negative
avocados (156).jpg,negative
MAMN (2103).jpg,neutral
KAM (54).jpg,positive
KAM(874).jpg,positive
KAM (77).png,positive
avocados (421).jpg,negative
avocados (135).jpg,neutral
KAM(1030)(1).jpg,negative
MAMN (595).jpg,neutral
KAM (103).png,positive
MAMN (1709).jpg,neutral
yellow (496).jpg,negative
KAM (688).jpg,positive
kiwi (312).jpg,neutral
MAMN (1177).jpg,neutral
KAM(236).png,positive
KAM (755).jpg,positive
MAMN (640).jpg,neutral
avocados (718).jpg,negative
KAM(1001).jpg,positive
MAMN (2107).jpg,neutral
KAM(86).jpg,positive
MAMN (1203).jpg,neutral
KAM (636).jpg,positive
kiwi (60).jpg,negative
KAM(67).jpg,negative
KAM (511).jpg,negative
grape (289).jpg,negative
KAM (86).png,positive
MAMN (2047).jpg,neutral
avocados (587).jpg,negative
grape (342).jpg,negative
avocados (350).jpg,negative
KAM(858).jpg,negative
MAMN (1805).jpg,neutral
KAM (757).jpg,positive
MAMN (1377).jpg,neutral
KAM(1147).jpg,positive
peach (49).jpg,positive
KAM(171).png,positive
KAM(1037).jpg,positive
grape (218).jpg,neutral
KAM (164).jpg,positive
KAM(493).jpg,negative
violance (66).jpg,positive
KAM (564).jpg,positive
KAM (57).png,positive
osage (123).jpg,negative
violance (30).jpg,negative
apple (165).jpg,positive
grape (191).jpg,negative
avocados (446).jpg,negative
meme110.jpeg,negative
kiwi (339).jpg,neutral
KAM (407).jpg,negative
KAM(454).jpg,positive
avocados (687).jpg,negative
MAMN (956).jpg,neutral
avocados (634).jpg,neutral
KAM(1307).jpg,positive
KAM(449).jpg,positive
KAM (82).jpg,positive
KAM(304).jpg,positive
KAM (17).png,positive
kiwi (231).jpg,negative
peach (21).jpg,positive
KAM (764).jpg,positive
yellow (230).jpg,positive
MAMN (1305).jpg,neutral
avocados (241).jpg,negative
papaya (37).jpg,positive
KAM(159).png,negative
apple (76).jpg,negative
kiwi (217).jpg,negative
KAM (215).png,negative
avocados (661).jpg,neutral
KAM(1318).jpg,positive
yellow (443).jpg,negative
MAMN (2076).jpg,neutral
KAM(783).jpg,positive
kiwi (298).jpg,negative
violance (58).jpg,negative
avocados (331).jpg,neutral
MAMN (1757).jpg,neutral
avocados (415).jpg,neutral
MAMN (1931).jpg,neutral
peach (87).jpg,negative
KAM(605).jpg,positive
violance (22).jpg,negative
yellow (501).jpg,negative
KAM(55).jpg,positive
KAM (722).jpg,positive
grape (215).jpg,positive
KAM(833).jpg,negative
KAM(25).png,positive
KAM(700).jpg,positive
KAM (65).jpg,positive
KAM (409).jpg,negative
KAM (75).png,positive
MAMN (1622).jpg,neutral
MAMN (1507).jpg,neutral
dirty (35).jpg,negative
avocados (344).jpg,negative
KAM(1).jpg,negative
MAMN (1150).jpg,neutral
MAMN (787).jpg,neutral
MAMN (410).jpg,neutral
KAMM(27).jpg,negative
MAMN (1466).jpg,neutral
grape (2).jpg,negative
KAM (238).jpg,positive
avocados (368).jpg,negative
avocados (202).jpg,negative
violance (78).jpg,negative
kiwi (138).jpg,negative
MAMN (1384).jpg,neutral
MAMN (881).jpg,neutral
grape (100).jpg,neutral
KAM(1110).jpg,positive
KAM(14).png,positive
MAMN (383).jpg,neutral
yellow (195).jpg,negative
apple (51).jpg,negative
KAM(461).jpg,positive
KAM(9).png,positive
MAMN (1705).jpg,neutral
KAM(779).jpg,positive
KAM(739).jpg,positive
MAMN (322).jpg,neutral
KAM(564).jpg,positive
grape (158).jpg,negative
KAM(358).jpg,positive
KAM (39).png,positive
avocados (618).jpg,neutral
KAM(938).jpg,positive
KAM (496).jpg,positive
avocados (511).jpg,negative
avocados (423).jpg,negative
MAMN (1857).jpg,neutral
KAM (390).jpg,positive
KAM(1028).jpg,negative
MAMN (1989).jpg,neutral
MAMN (2081).jpg,neutral
KAM(329).jpg,negative
MAMN (73).png,neutral
KAM (74).jpg,positive
KAM (658).jpg,positive
meme106.jpeg,negative
avocados (679).jpg,negative
KAM (667).jpg,positive
KAM(332).jpg,negative
MAMN (482).jpg,neutral
cherry (67).jpg,positive
kiwi (37).jpg,positive
MAMN (1943).jpg,neutral
MAMN (840).jpg,neutral
KAM(65).png,positive
yellow (234).jpg,negative
KAM (714).jpg,positive
KAM (116).jpg,positive
avocados (286).jpg,negative
kiwi (129).jpg,negative
MAMN (1379).jpg,neutral
MAMN (736).jpg,neutral
MAMN (1991).jpg,neutral
cherry (20).jpg,neutral
dirty (72).jpg,negative
grape (252).jpg,negative
avocados (737).jpg,negative
MAMN (68).png,neutral
MAMN (6).png,neutral
meme76.jpg,negative
yellow (431).jpg,positive
MAMN (602).jpg,neutral
MAMN (1427).jpg,neutral
KAM (677).jpg,positive
yellow (121).jpg,negative
yellow (220).jpg,negative
MAMN (756).jpg,neutral
dirty (27).jpg,negative
grape (119).jpg,neutral
papaya (76).jpg,positive
MAMN (1604).jpg,neutral
MAMN (879).jpg,neutral
MAMN (1302).jpg,neutral
MAMN (395).jpg,neutral
osage (223).jpg,negative
apple (126).jpg,negative
violance (68).jpg,negative
MAMN (1615).jpg,neutral
KAM (40).png,negative
KAM (349).jpg,positive
KAM(215).png,negative
MAMN (1489).jpg,neutral
KAM(1375).jpg,positive
violance (63).jpg,negative
MAMN (2064).jpg,neutral
meme116.jpeg,negative
avocados (77).jpg,negative
papaya (4).png,positive
MAMN (935).jpg,neutral
meme78.jpg,negative
MAMN (1917).jpg,neutral
MAMN (2094).jpg,neutral
MAMN (1566).jpg,neutral
KAM(378).jpg,negative
KAM (421).jpg,positive
kiwi (24).jpg,negative
KAM (747).jpg,positive
avocados (280).jpg,negative
papaya (131).jpg,negative
KAM(1106).jpg,positive
MAMN (1433).jpg,neutral
MAMN (312).jpg,neutral
avocados (497).jpg,neutral
MAMN (481).jpg,neutral
KAM(862).jpg,positive
KAM(994).jpg,positive
MAMN (47).png,neutral
KAMM(35).jpg,negative
KAM(698).jpg,positive
peach (53).jpg,positive
peach (126).jpg,negative
avocados (88).jpg,negative
KAM (67).png,positive
KAM (341).jpg,positive
KAM (679).jpg,positive
MAMN (1755).jpg,neutral
MAMN (1002).jpg,neutral
papaya (125).jpg,negative
KAM(318).jpg,positive
MAMN (327).jpg,neutral
KAM(731).jpg,negative
peach (88).jpg,positive
yellow (467).jpg,negative
MAMN (1083).jpg,neutral
MAMN (1801).jpg,neutral
yellow (519).jpg,negative
KAM (55).jpg,positive
KAM(222).jpg,positive
KAM(1241).jpg,positive
avocados (442).jpg,negative
KAM(135).jpg,negative
avocados (143).jpg,negative
MAMN (1784).jpg,neutral
yellow (471).jpg,negative
MAMN (1910).jpg,neutral
KAM (177).png,positive
yellow (447).jpg,negative
peach (162).jpg,positive
MAMN (1481).jpg,neutral
MAMN (669).jpg,neutral
MAMN (1107).jpg,neutral
KAM(447).jpg,positive
yellow (510).jpg,negative
KAM (729).jpg,positive
MAMN (1645).jpg,neutral
KAM (31).jpg,positive
KAM (11).png,positive
yellow (109).jpg,negative
KAM(485).jpg,negative
KAM(1333).jpg,positive
MAMN (335).jpg,neutral
kiwi (207).jpg,negative
kiwi (326).jpg,negative
MAMN (1364).jpg,neutral
MAMN (1441).jpg,neutral
KAM (692).jpg,positive
MAMN (1226).jpg,neutral
MAMN (67).png,neutral
MAMN (901).jpg,neutral
KAM(189).jpg,negative
KAM (662).jpg,positive
yellow (156).jpg,negative
MAMN (1358).jpg,neutral
MAMN (1562).jpg,neutral
MAMN (9).png,neutral
KAM (751).jpg,negative
KAM(172).jpg,negative
MAMN (825).jpg,neutral
KAM(1244).jpg,positive
MAMN (1096).jpg,neutral
KAM (57).jpg,positive
yellow (298).jpg,negative
KAM (161).jpg,positive
yellow (420).jpg,negative
KAM (450).jpg,positive
apple (120).jpg,positive
grape (259).jpg,negative
MAMN (1948).jpg,neutral
KAM(1162).jpg,positive
MAMN (1402).jpg,neutral
KAM(253).png,positive
MAMN (2123).jpg,neutral
peach (213).jpg,negative
KAM(1077).jpg,positive
KAM (154).jpg,positive
MAMN (1711).jpg,neutral
dirty (1).jpg,negative
kiwi (230).jpg,negative
kiwi (276).jpg,negative
KAM(506).jpg,positive
MAMN (1560).jpg,neutral
osage (397).jpg,negative
MAMN (1613).jpg,neutral
grape (142).jpg,negative
avocados (238).jpg,negative
KAM (676).jpg,positive
kiwi (226).jpg,negative
yellow (225).jpg,negative
KAM (672).jpg,positive
KAM(336).jpg,positive
MAMN (1827).jpg,neutral
avocados (178).jpg,negative
KAM(128).png,negative
MAMN (1926).jpg,neutral
MAMN (2009).jpg,neutral
KAM(420).jpg,positive
kiwi (158).jpg,negative
MAMN (1280).jpg,neutral
KAM(160).png,positive
kiwi (248).jpg,negative
MAMN (718).jpg,neutral
avocados (553).jpg,negative
apple (206).jpg,positive
MAMN (1222).jpg,neutral
avocados (292).jpg,neutral
MAMN (1422).jpg,neutral
MAMN (1464).jpg,neutral
avocados (355).jpg,negative
yellow (293).jpg,negative
KAM (124).png,positive
KAM (326).jpg,negative
KAM(871).jpg,positive
yellow (346).jpg,negative
KAM (191).png,positive
KAM(76).jpg,negative
MAMN (1117).jpg,neutral
MAMN (461).jpg,neutral
MAMN (1832).jpg,neutral
violance (29).jpg,negative
kiwi (22).jpg,positive
MAMN (2115).jpg,neutral
KAM (759).jpg,negative
peach (69).jpg,positive
KAM(351).jpg,positive
yellow (383).jpg,negative
kiwi (139).jpg,negative
KAM(507).jpg,positive
KAM(543).jpg,positive
KAM(1052).jpg,negative
dirty (62).jpg,negative
dirty (95).jpg,negative
KAM (370).jpg,positive
MAMN (863).jpg,neutral
peach (90).jpg,positive
MAMN (2109).jpg,neutral
MAMN (1099).jpg,neutral
MAMN (1896).jpg,neutral
kiwi (330).jpg,negative
KAM(259).png,positive
MAMN (747).jpg,neutral
KAM(229).jpg,positive
KAM(31).jpg,positive
KAM(1369).jpg,positive
yellow (432).jpg,negative
meme109.jpeg,negative
KAM (774).jpg,positive
MAMN (1692).jpg,neutral
yellow (99).jpg,negative
KAM(909).jpg,positive
avocados (300).jpg,negative
grape (340).jpg,positive
grape (23).jpg,negative
MAMN (990).jpg,neutral
KAM(214).png,negative
kiwi (237).jpg,negative
peach (11).jpg,positive
avocados (791).jpg,negative
MAMN (1145).jpg,neutral
KAM(1166).jpg,positive
MAMN (688).jpg,neutral
avocados (534).jpg,neutral
MAMN (1289).jpg,neutral
avocados (416).jpg,negative
MAMN (511).jpg,neutral
avocados (79).jpg,negative
KAM (464).jpg,positive
grape (130).jpg,positive
yellow (122).jpg,positive
MAMN (1165).jpg,neutral
MAMN (880).jpg,neutral
MAMN (1393).jpg,neutral
KAM(393).jpg,negative
kiwi (331).jpg,negative
MAMN (374).jpg,neutral
MAMN (1157).jpg,neutral
grape (41).jpg,neutral
KAM (6).png,positive
KAM(1030).jpg,negative
KAM(503).jpg,positive
KAM(138).jpg,positive
MAMN (605).jpg,neutral
KAM(293).jpg,negative
avocados (803).jpg,negative
MAMN (786).jpg,neutral
papaya (46).jpg,negative
dirty (8).jpg,negative
KAM (24).jpg,negative
MAMN (1737).jpg,neutral
KAM(615).jpg,positive
MAMN (538).jpg,neutral
papaya (29).jpg,positive
MAMN (1962).jpg,neutral
MAMN (400).jpg,neutral
apple (143).jpg,negative
KAM(636).jpg,positive
grape (287).jpg,positive
KAM (702).jpg,positive
MAMN (296).jpg,neutral
MAMN (1174).jpg,neutral
grape (279).jpg,negative
yellow (3).jpg,negative
avocados (254).jpg,negative
grape (220).jpg,negative
MAMN (1251).jpg,neutral
avocados (625).jpg,neutral
papaya (12).jpg,negative
KAM(825).jpg,positive
KAM (150).png,positive
MAMN (1044).jpg,neutral
dirty (29).jpg,negative
KAM (221).png,positive
yellow (110).jpg,negative
MAMN (1059).jpg,neutral
osage (50).jpg,positive
KAM(835).jpg,positive
KAM(1201).jpg,negative
MAMN (1024).jpg,neutral
avocados (218).jpg,negative
KAM (170).png,positive
dirty (31).jpg,negative
avocados (397).jpg,negative
KAM(727).jpg,positive
KAM(816).jpg,positive
KAM(254).jpg,positive
KAM(1017).jpg,positive
MAMN (902).jpg,neutral
KAM(91).jpg,negative
MAMN (711).jpg,neutral
KAM(622).jpg,positive
apple (106).jpg,positive
KAM (668).jpg,positive
osage (387).jpg,negative
KAM (202).png,positive
